,Date,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
75,2020-04,Abr 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,1
76,2020-04,Abr 2020,Centro-oeste,Goiás,Outros,B.1.1.33,4
77,2020-04,Abr 2020,Centro-oeste,Goiás,Outros,Outras,3
78,2020-04,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
79,2020-04,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,2
80,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
81,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,4
82,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,2
83,2020-04,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,1
84,2020-04,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,1
85,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1,2
86,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1.28,8
87,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1.33,31
88,2020-04,Abr 2020,Nordeste,Bahia,Outros,Outras,5
89,2020-04,Abr 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,8
90,2020-04,Abr 2020,Nordeste,Ceará,Outros,B.1.1,1
91,2020-04,Abr 2020,Nordeste,Ceará,Outros,B.1.1.33,1
92,2020-04,Abr 2020,Nordeste,Ceará,Outros,Outras,3
93,2020-04,Abr 2020,Nordeste,Maranhão,Outros,B.1.1.33,17
94,2020-04,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,17
95,2020-04,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,7
96,2020-04,Abr 2020,Nordeste,Paraíba,Outros,B.1.1,2
97,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,52
98,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
99,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,1
100,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,5
101,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1,8
102,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
103,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.33,1
104,2020-04,Abr 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1,1
105,2020-04,Abr 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,1
106,2020-04,Abr 2020,Nordeste,Rio Grande do Norte,Outros,Outras,6
107,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,3
108,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,1
109,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,6
110,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,Outras,12
111,2020-04,Abr 2020,Norte,Amapá,Outros,B.1.1.33,10
112,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,2
113,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
114,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,Outras,30
115,2020-04,Abr 2020,Norte,Amazonas,Outros,B.1.1.33,2
116,2020-04,Abr 2020,Norte,Amazonas,Outros,Outras,3
117,2020-04,Abr 2020,Norte,Pará,Outros,B.1.1.28,29
118,2020-04,Abr 2020,Norte,Pará,Outros,B.1.1.33,6
119,2020-04,Abr 2020,Norte,Pará,Outros,Outras,2
120,2020-04,Abr 2020,Norte,Roraima,Outros,B.1.1.33,1
121,2020-04,Abr 2020,Norte,Roraima,Outros,Outras,1
122,2020-04,Abr 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
123,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,5
124,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,20
125,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,Outras,6
126,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
127,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,8
128,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,83
129,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,4
130,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,8
131,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,141
132,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,Outras,6
133,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1,19
134,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.28,325
135,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.33,89
136,2020-04,Abr 2020,Sudeste,São Paulo,Outros,Outras,24
137,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,10
138,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
139,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,Outras,2
140,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1,1
141,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1.28,4
142,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1.33,3
143,2020-04,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
144,2020-04,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
145,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1,3
146,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,1
147,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,17
148,2020-04,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.28,1
149,2020-04,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.33,2
150,2020-05,Mai 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,1
151,2020-05,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,3
152,2020-05,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
153,2020-05,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,1
154,2020-05,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,3
155,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1,1
156,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1.28,9
157,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1.33,5
158,2020-05,Mai 2020,Nordeste,Bahia,Outros,Outras,1
159,2020-05,Mai 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
160,2020-05,Mai 2020,Nordeste,Ceará,FIOCRUZ,Outras,7
161,2020-05,Mai 2020,Nordeste,Maranhão,Outros,B.1.1.33,4
162,2020-05,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,3
163,2020-05,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
164,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,28
165,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,2
166,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
167,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,3
168,2020-05,Mai 2020,Norte,Acre,Outros,B.1.1.33,2
169,2020-05,Mai 2020,Norte,Amapá,Outros,B.1.1.33,6
170,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
171,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,8
172,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,6
173,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,Outras,11
174,2020-05,Mai 2020,Norte,Amazonas,Outros,Outras,2
175,2020-05,Mai 2020,Norte,Pará,Outros,B.1.1.28,6
176,2020-05,Mai 2020,Norte,Pará,Outros,B.1.1.33,2
177,2020-05,Mai 2020,Norte,Pará,Outros,Outras,1
178,2020-05,Mai 2020,Norte,Rondônia,Outros,B.1.1.33,5
179,2020-05,Mai 2020,Norte,Rondônia,Outros,Outras,2
180,2020-05,Mai 2020,Norte,Roraima,Outros,B.1.1.33,1
181,2020-05,Mai 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,3
182,2020-05,Mai 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
183,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,4
184,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,3
185,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,Outras,1
186,2020-05,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,5
187,2020-05,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,1
188,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
189,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
190,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,41
191,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,Outras,4
192,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1,2
193,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.28,102
194,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.33,17
195,2020-05,Mai 2020,Sudeste,São Paulo,Outros,Outras,3
196,2020-05,Mai 2020,Sudeste,São Paulo,Outros,P.2,1
197,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,2
198,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,11
199,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,Outras,2
200,2020-05,Mai 2020,Sul,Paraná,Outros,B.1.1.33,1
201,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,3
202,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
203,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,24
204,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
205,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1,5
206,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,4
207,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,26
208,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,Outras,2
209,2020-05,Mai 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
210,2020-05,Mai 2020,Sul,Santa Catarina,FIOCRUZ,Outras,1
211,2020-06,Jun 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,9
212,2020-06,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
213,2020-06,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
214,2020-06,Jun 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.28,1
215,2020-06,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
216,2020-06,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,5
217,2020-06,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
218,2020-06,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,1
219,2020-06,Jun 2020,Nordeste,Bahia,Outros,B.1.1.28,5
220,2020-06,Jun 2020,Nordeste,Bahia,Outros,B.1.1.33,6
221,2020-06,Jun 2020,Nordeste,Bahia,Outros,Outras,2
222,2020-06,Jun 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
223,2020-06,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,5
224,2020-06,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
225,2020-06,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,1
226,2020-06,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
227,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1,34
228,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.28,3
229,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.33,5
230,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,Outras,5
231,2020-06,Jun 2020,Norte,Acre,Outros,B.1.1.33,2
232,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,10
233,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
234,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,Outras,5
235,2020-06,Jun 2020,Norte,Pará,Outros,B.1.1.28,3
236,2020-06,Jun 2020,Norte,Pará,Outros,B.1.1.33,4
237,2020-06,Jun 2020,Norte,Rondônia,Outros,B.1.1.33,1
238,2020-06,Jun 2020,Norte,Roraima,Outros,B.1.1.33,2
239,2020-06,Jun 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,15
240,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,2
241,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,3
242,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,21
243,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1,1
244,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.28,47
245,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.33,20
246,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,19
247,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,60
248,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,Outras,2
249,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1,3
250,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1.28,4
251,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1.33,11
252,2020-06,Jun 2020,Sul,Paraná,Outros,Outras,2
253,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
254,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
255,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
256,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1,4
257,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,21
258,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,42
259,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,Outras,12
260,2020-06,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
261,2020-06,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
262,2020-07,Jul 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
263,2020-07,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
264,2020-07,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
265,2020-07,Jul 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
266,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,4
267,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
268,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,3
269,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,2
270,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,4
271,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,1
272,2020-07,Jul 2020,Nordeste,Bahia,Outros,B.1.1.28,7
273,2020-07,Jul 2020,Nordeste,Bahia,Outros,B.1.1.33,4
274,2020-07,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,1
275,2020-07,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
276,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,8
277,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,4
278,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
279,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1,19
280,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
281,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.33,4
282,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,Outras,1
283,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,5
284,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
285,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,2
286,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,2
287,2020-07,Jul 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,1
288,2020-07,Jul 2020,Nordeste,Sergipe,FIOCRUZ,Outras,1
289,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
290,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,6
291,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,5
292,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,Outras,4
293,2020-07,Jul 2020,Norte,Pará,Outros,B.1.1.28,3
294,2020-07,Jul 2020,Norte,Pará,Outros,B.1.1.33,3
295,2020-07,Jul 2020,Norte,Pará,Outros,Outras,1
296,2020-07,Jul 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
297,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,3
298,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,2
299,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,32
300,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,4
301,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,1
302,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,39
303,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1,5
304,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.28,53
305,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.33,12
306,2020-07,Jul 2020,Sudeste,São Paulo,Outros,Outras,4
307,2020-07,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,10
308,2020-07,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
309,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1,6
310,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1.28,11
311,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1.33,19
312,2020-07,Jul 2020,Sul,Paraná,Outros,Outras,1
313,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
314,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,3
315,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
316,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
317,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1,7
318,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,16
319,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,41
320,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,Outras,9
321,2020-07,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,2
322,2020-07,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
323,2020-08,Ago 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,6
324,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.28,3
325,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.33,5
326,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,Outras,1
327,2020-08,Ago 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.33,1
328,2020-08,Ago 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
329,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,2
330,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,5
331,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,1
332,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,2
333,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,2
334,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,Outras,1
335,2020-08,Ago 2020,Nordeste,Bahia,Outros,B.1.1,1
