,Date,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
36,2020-03-01,Mar 2020,Norte,Amazonas,FIOCRUZ,Outras,3
37,2020-03-01,Mar 2020,Norte,Amazonas,Outros,Outras,1
38,2020-03-01,Mar 2020,Norte,Pará,Outros,B.1.1,1
39,2020-03-01,Mar 2020,Norte,Pará,Outros,B.1.1.28,2
40,2020-03-01,Mar 2020,Norte,Pará,Outros,B.1.1.33,2
41,2020-03-01,Mar 2020,Norte,Pará,Outros,Outras,3
42,2020-03-01,Mar 2020,Sudeste,Minas Gerais,Outros,B.1.1,15
43,2020-03-01,Mar 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,3
44,2020-03-01,Mar 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,7
45,2020-03-01,Mar 2020,Sudeste,Minas Gerais,Outros,Outras,30
46,2020-03-01,Mar 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,2
47,2020-03-01,Mar 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,10
48,2020-03-01,Mar 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,5
49,2020-03-01,Mar 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,13
50,2020-03-01,Mar 2020,Sudeste,Rio de Janeiro,Outros,Outras,18
51,2020-03-01,Mar 2020,Sudeste,São Paulo,Outros,B.1.1,21
52,2020-03-01,Mar 2020,Sudeste,São Paulo,Outros,B.1.1.28,137
53,2020-03-01,Mar 2020,Sudeste,São Paulo,Outros,B.1.1.33,52
54,2020-03-01,Mar 2020,Sudeste,São Paulo,Outros,Outras,47
55,2020-03-01,Mar 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,2
56,2020-03-01,Mar 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,8
57,2020-03-01,Mar 2020,Sul,Paraná,FIOCRUZ,Outras,5
58,2020-03-01,Mar 2020,Sul,Paraná,Outros,B.1.1,2
59,2020-03-01,Mar 2020,Sul,Paraná,Outros,B.1.1.28,5
60,2020-03-01,Mar 2020,Sul,Paraná,Outros,B.1.1.33,1
61,2020-03-01,Mar 2020,Sul,Paraná,Outros,Outras,1
62,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,2
63,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,4
64,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,6
65,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,2
66,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,Outros,B.1.1,4
67,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,5
68,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,4
69,2020-03-01,Mar 2020,Sul,Rio Grande do Sul,Outros,Outras,11
70,2020-03-01,Mar 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
71,2020-03-01,Mar 2020,Sul,Santa Catarina,FIOCRUZ,Outras,3
72,2020-03-01,Mar 2020,Sul,Santa Catarina,Outros,B.1.1,2
73,2020-03-01,Mar 2020,Sul,Santa Catarina,Outros,B.1.1.28,3
74,2020-03-01,Mar 2020,Sul,Santa Catarina,Outros,B.1.1.33,4
75,2020-03-01,Mar 2020,Sul,Santa Catarina,Outros,Outras,2
76,2020-04-01,Abr 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.28,1
77,2020-04-01,Abr 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,1
78,2020-04-01,Abr 2020,Centro-oeste,Goiás,Outros,B.1.1.33,4
79,2020-04-01,Abr 2020,Centro-oeste,Goiás,Outros,Outras,3
80,2020-04-01,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
81,2020-04-01,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,2
82,2020-04-01,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
83,2020-04-01,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,4
84,2020-04-01,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,2
85,2020-04-01,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,2
86,2020-04-01,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,1
87,2020-04-01,Abr 2020,Nordeste,Bahia,Outros,B.1.1,2
88,2020-04-01,Abr 2020,Nordeste,Bahia,Outros,B.1.1.28,8
89,2020-04-01,Abr 2020,Nordeste,Bahia,Outros,B.1.1.33,31
90,2020-04-01,Abr 2020,Nordeste,Bahia,Outros,Outras,5
91,2020-04-01,Abr 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,8
92,2020-04-01,Abr 2020,Nordeste,Ceará,Outros,B.1.1,1
93,2020-04-01,Abr 2020,Nordeste,Ceará,Outros,B.1.1.33,1
94,2020-04-01,Abr 2020,Nordeste,Ceará,Outros,Outras,3
95,2020-04-01,Abr 2020,Nordeste,Maranhão,Outros,B.1.1.33,17
96,2020-04-01,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,17
97,2020-04-01,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,7
98,2020-04-01,Abr 2020,Nordeste,Paraíba,Outros,B.1.1,2
99,2020-04-01,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,54
100,2020-04-01,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
101,2020-04-01,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,1
102,2020-04-01,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,3
103,2020-04-01,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1,8
104,2020-04-01,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
105,2020-04-01,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.33,1
106,2020-04-01,Abr 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,1
107,2020-04-01,Abr 2020,Nordeste,Rio Grande do Norte,Outros,Outras,7
108,2020-04-01,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,3
109,2020-04-01,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,1
110,2020-04-01,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,6
111,2020-04-01,Abr 2020,Nordeste,Sergipe,FIOCRUZ,Outras,12
112,2020-04-01,Abr 2020,Norte,Amapá,Outros,B.1.1.33,10
113,2020-04-01,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,1
114,2020-04-01,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
115,2020-04-01,Abr 2020,Norte,Amazonas,FIOCRUZ,Outras,32
116,2020-04-01,Abr 2020,Norte,Amazonas,Outros,B.1.1.33,2
117,2020-04-01,Abr 2020,Norte,Amazonas,Outros,Outras,3
118,2020-04-01,Abr 2020,Norte,Pará,Outros,B.1.1.28,29
119,2020-04-01,Abr 2020,Norte,Pará,Outros,B.1.1.33,6
120,2020-04-01,Abr 2020,Norte,Pará,Outros,Outras,2
121,2020-04-01,Abr 2020,Norte,Roraima,Outros,B.1.1.33,1
122,2020-04-01,Abr 2020,Norte,Roraima,Outros,Outras,1
123,2020-04-01,Abr 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
124,2020-04-01,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,5
125,2020-04-01,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,20
126,2020-04-01,Abr 2020,Sudeste,Minas Gerais,Outros,Outras,6
127,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
128,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,8
129,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,85
130,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,4
131,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
132,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,8
133,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,140
134,2020-04-01,Abr 2020,Sudeste,Rio de Janeiro,Outros,Outras,6
135,2020-04-01,Abr 2020,Sudeste,São Paulo,Outros,B.1.1,18
136,2020-04-01,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.28,326
137,2020-04-01,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.33,89
138,2020-04-01,Abr 2020,Sudeste,São Paulo,Outros,Outras,25
139,2020-04-01,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1,1
140,2020-04-01,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,10
141,2020-04-01,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
142,2020-04-01,Abr 2020,Sul,Paraná,FIOCRUZ,Outras,2
143,2020-04-01,Abr 2020,Sul,Paraná,Outros,B.1.1,1
144,2020-04-01,Abr 2020,Sul,Paraná,Outros,B.1.1.28,4
145,2020-04-01,Abr 2020,Sul,Paraná,Outros,B.1.1.33,3
146,2020-04-01,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
147,2020-04-01,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
148,2020-04-01,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1,3
149,2020-04-01,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,1
150,2020-04-01,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,18
151,2020-04-01,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.28,1
152,2020-04-01,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.33,2
153,2020-05-01,Mai 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,1
154,2020-05-01,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,3
155,2020-05-01,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
156,2020-05-01,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,1
157,2020-05-01,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,3
158,2020-05-01,Mai 2020,Nordeste,Bahia,Outros,B.1.1,1
159,2020-05-01,Mai 2020,Nordeste,Bahia,Outros,B.1.1.28,9
160,2020-05-01,Mai 2020,Nordeste,Bahia,Outros,B.1.1.33,5
161,2020-05-01,Mai 2020,Nordeste,Bahia,Outros,Outras,1
162,2020-05-01,Mai 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
163,2020-05-01,Mai 2020,Nordeste,Ceará,FIOCRUZ,Outras,7
164,2020-05-01,Mai 2020,Nordeste,Maranhão,Outros,B.1.1.33,4
165,2020-05-01,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,3
166,2020-05-01,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
167,2020-05-01,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,30
168,2020-05-01,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,2
169,2020-05-01,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
170,2020-05-01,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,1
171,2020-05-01,Mai 2020,Norte,Acre,Outros,B.1.1.33,2
172,2020-05-01,Mai 2020,Norte,Amapá,Outros,B.1.1.33,6
173,2020-05-01,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
174,2020-05-01,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,2
175,2020-05-01,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,6
176,2020-05-01,Mai 2020,Norte,Amazonas,FIOCRUZ,Outras,17
177,2020-05-01,Mai 2020,Norte,Amazonas,Outros,Outras,2
178,2020-05-01,Mai 2020,Norte,Pará,Outros,B.1.1,1
179,2020-05-01,Mai 2020,Norte,Pará,Outros,B.1.1.28,6
180,2020-05-01,Mai 2020,Norte,Pará,Outros,B.1.1.33,2
181,2020-05-01,Mai 2020,Norte,Pará,Outros,Outras,1
182,2020-05-01,Mai 2020,Norte,Pará,Outros,P.2,1
183,2020-05-01,Mai 2020,Norte,Rondônia,Outros,B.1.1.33,5
184,2020-05-01,Mai 2020,Norte,Rondônia,Outros,Outras,2
185,2020-05-01,Mai 2020,Norte,Roraima,Outros,B.1.1.33,1
186,2020-05-01,Mai 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,3
187,2020-05-01,Mai 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
188,2020-05-01,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,4
189,2020-05-01,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,3
190,2020-05-01,Mai 2020,Sudeste,Minas Gerais,Outros,Outras,1
191,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
192,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,7
193,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,1
194,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
195,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
196,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,41
197,2020-05-01,Mai 2020,Sudeste,Rio de Janeiro,Outros,Outras,4
198,2020-05-01,Mai 2020,Sudeste,São Paulo,Outros,B.1.1,2
199,2020-05-01,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.28,102
200,2020-05-01,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.33,17
201,2020-05-01,Mai 2020,Sudeste,São Paulo,Outros,Outras,3
202,2020-05-01,Mai 2020,Sudeste,São Paulo,Outros,P.2,1
203,2020-05-01,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1,3
204,2020-05-01,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,2
205,2020-05-01,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,8
206,2020-05-01,Mai 2020,Sul,Paraná,FIOCRUZ,Outras,2
207,2020-05-01,Mai 2020,Sul,Paraná,Outros,B.1.1.33,1
208,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,3
209,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
210,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,24
211,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
212,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1,5
213,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,4
214,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,26
215,2020-05-01,Mai 2020,Sul,Rio Grande do Sul,Outros,Outras,2
216,2020-05-01,Mai 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
217,2020-05-01,Mai 2020,Sul,Santa Catarina,FIOCRUZ,Outras,1
218,2020-06-01,Jun 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,9
219,2020-06-01,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
220,2020-06-01,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.33,1
221,2020-06-01,Jun 2020,Centro-oeste,Goiás,Outros,Outras,1
222,2020-06-01,Jun 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.28,1
223,2020-06-01,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
224,2020-06-01,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,5
225,2020-06-01,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
226,2020-06-01,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,1
227,2020-06-01,Jun 2020,Nordeste,Bahia,Outros,B.1.1.28,6
228,2020-06-01,Jun 2020,Nordeste,Bahia,Outros,B.1.1.33,6
229,2020-06-01,Jun 2020,Nordeste,Bahia,Outros,Outras,1
230,2020-06-01,Jun 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
231,2020-06-01,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,5
232,2020-06-01,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
233,2020-06-01,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,1
234,2020-06-01,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
235,2020-06-01,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1,35
236,2020-06-01,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.28,3
237,2020-06-01,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.33,5
238,2020-06-01,Jun 2020,Nordeste,Pernambuco,Outros,Outras,4
239,2020-06-01,Jun 2020,Norte,Acre,Outros,B.1.1.33,2
240,2020-06-01,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,2
241,2020-06-01,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
242,2020-06-01,Jun 2020,Norte,Amazonas,FIOCRUZ,Outras,13
243,2020-06-01,Jun 2020,Norte,Pará,Outros,B.1.1.28,3
244,2020-06-01,Jun 2020,Norte,Pará,Outros,B.1.1.33,4
245,2020-06-01,Jun 2020,Norte,Rondônia,Outros,B.1.1.33,1
246,2020-06-01,Jun 2020,Norte,Roraima,Outros,B.1.1.33,2
247,2020-06-01,Jun 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,6
248,2020-06-01,Jun 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,8
249,2020-06-01,Jun 2020,Sudeste,Minas Gerais,Outros,Outras,1
250,2020-06-01,Jun 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,16
251,2020-06-01,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
252,2020-06-01,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,3
253,2020-06-01,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,21
254,2020-06-01,Jun 2020,Sudeste,Rio de Janeiro,Outros,Outras,1
255,2020-06-01,Jun 2020,Sudeste,São Paulo,Outros,B.1.1,1
256,2020-06-01,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.28,48
257,2020-06-01,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.33,20
258,2020-06-01,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1,58
259,2020-06-01,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,20
260,2020-06-01,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,4
261,2020-06-01,Jun 2020,Sul,Paraná,FIOCRUZ,Outras,2
262,2020-06-01,Jun 2020,Sul,Paraná,Outros,B.1.1,12
263,2020-06-01,Jun 2020,Sul,Paraná,Outros,B.1.1.28,4
264,2020-06-01,Jun 2020,Sul,Paraná,Outros,B.1.1.33,2
265,2020-06-01,Jun 2020,Sul,Paraná,Outros,Outras,2
266,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
267,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,6
268,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
269,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1,5
270,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,20
271,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,42
272,2020-06-01,Jun 2020,Sul,Rio Grande do Sul,Outros,Outras,13
273,2020-06-01,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
274,2020-06-01,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
275,2020-07-01,Jul 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
276,2020-07-01,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
277,2020-07-01,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
278,2020-07-01,Jul 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
279,2020-07-01,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,4
280,2020-07-01,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
281,2020-07-01,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,3
282,2020-07-01,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,2
283,2020-07-01,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,4
284,2020-07-01,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,1
285,2020-07-01,Jul 2020,Nordeste,Bahia,Outros,B.1.1.28,7
286,2020-07-01,Jul 2020,Nordeste,Bahia,Outros,B.1.1.33,4
287,2020-07-01,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,1
288,2020-07-01,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
289,2020-07-01,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,8
290,2020-07-01,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,4
291,2020-07-01,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
292,2020-07-01,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1,20
293,2020-07-01,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
294,2020-07-01,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.33,4
295,2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,7
296,2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
297,2020-07-01,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,2
298,2020-07-01,Jul 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,1
299,2020-07-01,Jul 2020,Nordeste,Sergipe,FIOCRUZ,Outras,1
300,2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
301,2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,5
302,2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,5
303,2020-07-01,Jul 2020,Norte,Amazonas,FIOCRUZ,Outras,5
304,2020-07-01,Jul 2020,Norte,Pará,Outros,B.1.1.28,3
305,2020-07-01,Jul 2020,Norte,Pará,Outros,B.1.1.33,3
306,2020-07-01,Jul 2020,Norte,Pará,Outros,Outras,1
307,2020-07-01,Jul 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
308,2020-07-01,Jul 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,11
309,2020-07-01,Jul 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,9
310,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,2
311,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,2
312,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,36
313,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,1
314,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,3
315,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
316,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,38
317,2020-07-01,Jul 2020,Sudeste,Rio de Janeiro,Outros,Outras,10
318,2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1,5
319,2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.28,53
320,2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.33,12
321,2020-07-01,Jul 2020,Sudeste,São Paulo,Outros,Outras,4
