,Date,Período,Região,Estado,Laboratório,Linhagens relevantes,Quantidade
75,2020-04,Abr 2020,Centro-oeste,Distrito Federal,Outros,B.1.1.33,1
76,2020-04,Abr 2020,Centro-oeste,Goiás,Outros,B.1.1.33,4
77,2020-04,Abr 2020,Centro-oeste,Goiás,Outros,Outras,3
78,2020-04,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
79,2020-04,Abr 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,2
80,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
81,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,4
82,2020-04,Abr 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,2
83,2020-04,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,1
84,2020-04,Abr 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,1
85,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1,2
86,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1.28,8
87,2020-04,Abr 2020,Nordeste,Bahia,Outros,B.1.1.33,31
88,2020-04,Abr 2020,Nordeste,Bahia,Outros,Outras,5
89,2020-04,Abr 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,8
90,2020-04,Abr 2020,Nordeste,Ceará,Outros,B.1.1,1
91,2020-04,Abr 2020,Nordeste,Ceará,Outros,B.1.1.33,1
92,2020-04,Abr 2020,Nordeste,Ceará,Outros,Outras,3
93,2020-04,Abr 2020,Nordeste,Maranhão,Outros,B.1.1.33,17
94,2020-04,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,17
95,2020-04,Abr 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,7
96,2020-04,Abr 2020,Nordeste,Paraíba,Outros,B.1.1,2
97,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,54
98,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
99,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,1
100,2020-04,Abr 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,3
101,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1,8
102,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
103,2020-04,Abr 2020,Nordeste,Pernambuco,Outros,B.1.1.33,1
104,2020-04,Abr 2020,Nordeste,Rio Grande do Norte,Outros,B.1.1.33,1
105,2020-04,Abr 2020,Nordeste,Rio Grande do Norte,Outros,Outras,7
106,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,3
107,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.28,1
108,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1.33,6
109,2020-04,Abr 2020,Nordeste,Sergipe,FIOCRUZ,Outras,12
110,2020-04,Abr 2020,Norte,Amapá,Outros,B.1.1.33,10
111,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,2
112,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
113,2020-04,Abr 2020,Norte,Amazonas,FIOCRUZ,Outras,30
114,2020-04,Abr 2020,Norte,Amazonas,Outros,B.1.1.33,2
115,2020-04,Abr 2020,Norte,Amazonas,Outros,Outras,3
116,2020-04,Abr 2020,Norte,Pará,Outros,B.1.1.28,29
117,2020-04,Abr 2020,Norte,Pará,Outros,B.1.1.33,6
118,2020-04,Abr 2020,Norte,Pará,Outros,Outras,2
119,2020-04,Abr 2020,Norte,Roraima,Outros,B.1.1.33,1
120,2020-04,Abr 2020,Norte,Roraima,Outros,Outras,1
121,2020-04,Abr 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
122,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,5
123,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,20
124,2020-04,Abr 2020,Sudeste,Minas Gerais,Outros,Outras,6
125,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,1
126,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,8
127,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,83
128,2020-04,Abr 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,4
129,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,8
130,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,141
131,2020-04,Abr 2020,Sudeste,Rio de Janeiro,Outros,Outras,6
132,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1,18
133,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.28,325
134,2020-04,Abr 2020,Sudeste,São Paulo,Outros,B.1.1.33,89
135,2020-04,Abr 2020,Sudeste,São Paulo,Outros,Outras,25
136,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,10
137,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
138,2020-04,Abr 2020,Sul,Paraná,FIOCRUZ,Outras,2
139,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1,1
140,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1.28,4
141,2020-04,Abr 2020,Sul,Paraná,Outros,B.1.1.33,3
142,2020-04,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
143,2020-04,Abr 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
144,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1,3
145,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,1
146,2020-04,Abr 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,17
147,2020-04,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.28,1
148,2020-04,Abr 2020,Sul,Santa Catarina,Outros,B.1.1.33,2
149,2020-05,Mai 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,1
150,2020-05,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,3
151,2020-05,Mai 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
152,2020-05,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.28,1
153,2020-05,Mai 2020,Nordeste,Alagoas,FIOCRUZ,B.1.1.33,3
154,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1,1
155,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1.28,9
156,2020-05,Mai 2020,Nordeste,Bahia,Outros,B.1.1.33,5
157,2020-05,Mai 2020,Nordeste,Bahia,Outros,Outras,1
158,2020-05,Mai 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
159,2020-05,Mai 2020,Nordeste,Ceará,FIOCRUZ,Outras,7
160,2020-05,Mai 2020,Nordeste,Maranhão,Outros,B.1.1.33,4
161,2020-05,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,3
162,2020-05,Mai 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,2
163,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,28
164,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,2
165,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
166,2020-05,Mai 2020,Nordeste,Pernambuco,FIOCRUZ,Outras,3
167,2020-05,Mai 2020,Norte,Acre,Outros,B.1.1.33,2
168,2020-05,Mai 2020,Norte,Amapá,Outros,B.1.1.33,6
169,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
170,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,8
171,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,6
172,2020-05,Mai 2020,Norte,Amazonas,FIOCRUZ,Outras,11
173,2020-05,Mai 2020,Norte,Amazonas,Outros,Outras,2
174,2020-05,Mai 2020,Norte,Pará,Outros,B.1.1.28,6
175,2020-05,Mai 2020,Norte,Pará,Outros,B.1.1.33,2
176,2020-05,Mai 2020,Norte,Pará,Outros,Outras,1
177,2020-05,Mai 2020,Norte,Rondônia,Outros,B.1.1.33,5
178,2020-05,Mai 2020,Norte,Rondônia,Outros,Outras,2
179,2020-05,Mai 2020,Norte,Roraima,Outros,B.1.1.33,1
180,2020-05,Mai 2020,Sudeste,Espírito Santo,FIOCRUZ,B.1.1.33,3
181,2020-05,Mai 2020,Sudeste,Espírito Santo,Outros,B.1.1.33,2
182,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.28,4
183,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,B.1.1.33,3
184,2020-05,Mai 2020,Sudeste,Minas Gerais,Outros,Outras,1
185,2020-05,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,5
186,2020-05,Mai 2020,Sudeste,Rio de Janeiro,FIOCRUZ,Outras,1
187,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
188,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,2
189,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,41
190,2020-05,Mai 2020,Sudeste,Rio de Janeiro,Outros,Outras,4
191,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1,2
192,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.28,102
193,2020-05,Mai 2020,Sudeste,São Paulo,Outros,B.1.1.33,17
194,2020-05,Mai 2020,Sudeste,São Paulo,Outros,Outras,3
195,2020-05,Mai 2020,Sudeste,São Paulo,Outros,P.2,1
196,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,2
197,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,11
198,2020-05,Mai 2020,Sul,Paraná,FIOCRUZ,Outras,2
199,2020-05,Mai 2020,Sul,Paraná,Outros,B.1.1.33,1
200,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,3
201,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
202,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,24
203,2020-05,Mai 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
204,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1,5
205,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,4
206,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,26
207,2020-05,Mai 2020,Sul,Rio Grande do Sul,Outros,Outras,2
208,2020-05,Mai 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
209,2020-05,Mai 2020,Sul,Santa Catarina,FIOCRUZ,Outras,1
210,2020-06,Jun 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,9
211,2020-06,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
212,2020-06,Jun 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
213,2020-06,Jun 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.28,1
214,2020-06,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.28,1
215,2020-06,Jun 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,5
216,2020-06,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,1
217,2020-06,Jun 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,1
218,2020-06,Jun 2020,Nordeste,Bahia,Outros,B.1.1.28,5
219,2020-06,Jun 2020,Nordeste,Bahia,Outros,B.1.1.33,6
220,2020-06,Jun 2020,Nordeste,Bahia,Outros,Outras,2
221,2020-06,Jun 2020,Nordeste,Ceará,FIOCRUZ,B.1.1.33,2
222,2020-06,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,5
223,2020-06,Jun 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
224,2020-06,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,1
225,2020-06,Jun 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,3
226,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1,34
227,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.28,3
228,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,B.1.1.33,5
229,2020-06,Jun 2020,Nordeste,Pernambuco,Outros,Outras,5
230,2020-06,Jun 2020,Norte,Acre,Outros,B.1.1.33,2
231,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,10
232,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,1
233,2020-06,Jun 2020,Norte,Amazonas,FIOCRUZ,Outras,5
234,2020-06,Jun 2020,Norte,Pará,Outros,B.1.1.28,3
235,2020-06,Jun 2020,Norte,Pará,Outros,B.1.1.33,4
236,2020-06,Jun 2020,Norte,Rondônia,Outros,B.1.1.33,1
237,2020-06,Jun 2020,Norte,Roraima,Outros,B.1.1.33,2
238,2020-06,Jun 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,15
239,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,1
240,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,3
241,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,21
242,2020-06,Jun 2020,Sudeste,Rio de Janeiro,Outros,Outras,1
243,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1,1
244,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.28,47
245,2020-06,Jun 2020,Sudeste,São Paulo,Outros,B.1.1.33,20
246,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,19
247,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,60
248,2020-06,Jun 2020,Sul,Paraná,FIOCRUZ,Outras,2
249,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1,3
250,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1.28,5
251,2020-06,Jun 2020,Sul,Paraná,Outros,B.1.1.33,12
252,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,1
253,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,5
254,2020-06,Jun 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
255,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1,4
256,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,21
257,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,42
258,2020-06,Jun 2020,Sul,Rio Grande do Sul,Outros,Outras,12
259,2020-06,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
260,2020-06,Jun 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,1
261,2020-07,Jul 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,2
262,2020-07,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.28,1
263,2020-07,Jul 2020,Centro-oeste,Goiás,Outros,B.1.1.33,2
264,2020-07,Jul 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
265,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,4
266,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,3
267,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,Outros,Outras,3
268,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,2
269,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,4
270,2020-07,Jul 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,1
271,2020-07,Jul 2020,Nordeste,Bahia,Outros,B.1.1.28,7
272,2020-07,Jul 2020,Nordeste,Bahia,Outros,B.1.1.33,4
273,2020-07,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1,1
274,2020-07,Jul 2020,Nordeste,Paraíba,FIOCRUZ,B.1.1.33,1
275,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1,8
276,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.28,4
277,2020-07,Jul 2020,Nordeste,Pernambuco,FIOCRUZ,B.1.1.33,4
278,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1,19
279,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.28,2
280,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,B.1.1.33,4
281,2020-07,Jul 2020,Nordeste,Pernambuco,Outros,Outras,1
282,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1,5
283,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.28,3
284,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,B.1.1.33,2
285,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,FIOCRUZ,Outras,2
286,2020-07,Jul 2020,Nordeste,Sergipe,FIOCRUZ,B.1.1,1
287,2020-07,Jul 2020,Nordeste,Sergipe,FIOCRUZ,Outras,1
288,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1,1
289,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.28,6
290,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,B.1.1.33,5
291,2020-07,Jul 2020,Norte,Amazonas,FIOCRUZ,Outras,4
292,2020-07,Jul 2020,Norte,Pará,Outros,B.1.1.28,3
293,2020-07,Jul 2020,Norte,Pará,Outros,B.1.1.33,3
294,2020-07,Jul 2020,Norte,Pará,Outros,Outras,1
295,2020-07,Jul 2020,Sudeste,Minas Gerais,FIOCRUZ,B.1.1.33,1
296,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1,3
297,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.28,2
298,2020-07,Jul 2020,Sudeste,Rio de Janeiro,FIOCRUZ,B.1.1.33,32
299,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1,4
300,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.28,1
301,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,B.1.1.33,38
302,2020-07,Jul 2020,Sudeste,Rio de Janeiro,Outros,Outras,1
303,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1,5
304,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.28,53
305,2020-07,Jul 2020,Sudeste,São Paulo,Outros,B.1.1.33,12
306,2020-07,Jul 2020,Sudeste,São Paulo,Outros,Outras,4
307,2020-07,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.28,10
308,2020-07,Jul 2020,Sul,Paraná,FIOCRUZ,B.1.1.33,2
309,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1,6
310,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1.28,11
311,2020-07,Jul 2020,Sul,Paraná,Outros,B.1.1.33,20
312,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1,1
313,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.28,3
314,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,B.1.1.33,4
315,2020-07,Jul 2020,Sul,Rio Grande do Sul,FIOCRUZ,Outras,3
316,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1,7
317,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.28,16
318,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,B.1.1.33,41
319,2020-07,Jul 2020,Sul,Rio Grande do Sul,Outros,Outras,9
320,2020-07,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.28,1
321,2020-07,Jul 2020,Sul,Santa Catarina,FIOCRUZ,B.1.1.33,2
322,2020-08,Ago 2020,Centro-oeste,Goiás,FIOCRUZ,B.1.1.33,6
323,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1,1
324,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.28,2
325,2020-08,Ago 2020,Centro-oeste,Goiás,Outros,B.1.1.33,5
326,2020-08,Ago 2020,Centro-oeste,Mato Grosso,FIOCRUZ,B.1.1.33,1
327,2020-08,Ago 2020,Centro-oeste,Mato Grosso,Outros,B.1.1.33,1
328,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.28,2
329,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,Outros,B.1.1.33,5
330,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1,1
331,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.28,2
332,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,B.1.1.33,2
333,2020-08,Ago 2020,Nordeste,Bahia,FIOCRUZ,Outras,1
334,2020-08,Ago 2020,Nordeste,Bahia,Outros,B.1.1,1
335,2020-08,Ago 2020,Nordeste,Bahia,Outros,B.1.1.28,3
