,Date,Período,Região,Estado,Variante,Variantes relevantes,Classificação,Frequência
252,2020-06,Jun 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
253,2020-06,Jun 2020,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
254,2020-06,Jun 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
255,2020-06,Jun 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
256,2020-06,Jun 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
257,2020-06,Jun 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,5
258,2020-06,Jun 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
259,2020-06,Jun 2020,Nordeste,Pernambuco,B.1,Não VOC/VOI,Não VOC/VOI,1
260,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,28
261,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.1.192,Não VOC/VOI,Não VOC/VOI,1
262,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.1.236,Não VOC/VOI,Não VOC/VOI,9
263,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
264,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
265,2020-06,Jun 2020,Nordeste,Pernambuco,B.1.212,Não VOC/VOI,Não VOC/VOI,1
266,2020-06,Jun 2020,Norte,Acre,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
267,2020-06,Jun 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,10
268,2020-06,Jun 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
269,2020-06,Jun 2020,Norte,Amazonas,B.1.195,Não VOC/VOI,Não VOC/VOI,4
270,2020-06,Jun 2020,Norte,Amazonas,B.1.212,Não VOC/VOI,Não VOC/VOI,1
271,2020-06,Jun 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
272,2020-06,Jun 2020,Norte,Pará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
273,2020-06,Jun 2020,Norte,Rondônia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
274,2020-06,Jun 2020,Norte,Roraima,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
275,2020-06,Jun 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,1
276,2020-06,Jun 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
277,2020-06,Jun 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,37
278,2020-06,Jun 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,1
279,2020-06,Jun 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,47
280,2020-06,Jun 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,20
281,2020-06,Jun 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
282,2020-06,Jun 2020,Sul,Paraná,B.1.1.1,Não VOC/VOI,Não VOC/VOI,2
283,2020-06,Jun 2020,Sul,Paraná,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
284,2020-06,Jun 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,23
285,2020-06,Jun 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,74
286,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,5
287,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
288,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,21
289,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,47
290,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.195,Não VOC/VOI,Não VOC/VOI,2
291,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.212,Não VOC/VOI,Não VOC/VOI,1
292,2020-06,Jun 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,11
293,2020-06,Jun 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
294,2020-06,Jun 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
295,2020-07,Jul 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
296,2020-07,Jul 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
297,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
298,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
299,2020-07,Jul 2020,Centro-oeste,Mato Grosso do Sul,N.4,Não VOC/VOI,Não VOC/VOI,3
300,2020-07,Jul 2020,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,2
301,2020-07,Jul 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
302,2020-07,Jul 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
303,2020-07,Jul 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,1
304,2020-07,Jul 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
305,2020-07,Jul 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,27
306,2020-07,Jul 2020,Nordeste,Pernambuco,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
307,2020-07,Jul 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
308,2020-07,Jul 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
309,2020-07,Jul 2020,Nordeste,Pernambuco,B.1.1.74,Não VOC/VOI,Não VOC/VOI,1
310,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,5
311,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,B.1.1.236,Não VOC/VOI,Não VOC/VOI,2
312,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
313,2020-07,Jul 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
314,2020-07,Jul 2020,Nordeste,Sergipe,B.1,Não VOC/VOI,Não VOC/VOI,1
315,2020-07,Jul 2020,Nordeste,Sergipe,B.1.1,Não VOC/VOI,Não VOC/VOI,1
316,2020-07,Jul 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
317,2020-07,Jul 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
318,2020-07,Jul 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
319,2020-07,Jul 2020,Norte,Amazonas,B.1.195,Não VOC/VOI,Não VOC/VOI,4
320,2020-07,Jul 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
321,2020-07,Jul 2020,Norte,Pará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
322,2020-07,Jul 2020,Norte,Pará,B.1.395,Não VOC/VOI,Não VOC/VOI,1
323,2020-07,Jul 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
324,2020-07,Jul 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,5
325,2020-07,Jul 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
326,2020-07,Jul 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,71
327,2020-07,Jul 2020,Sudeste,Rio de Janeiro,N.1,Não VOC/VOI,Não VOC/VOI,1
328,2020-07,Jul 2020,Sudeste,São Paulo,B.1,Não VOC/VOI,Não VOC/VOI,1
329,2020-07,Jul 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,5
330,2020-07,Jul 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,53
331,2020-07,Jul 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,12
332,2020-07,Jul 2020,Sudeste,São Paulo,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
333,2020-07,Jul 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,2
334,2020-07,Jul 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,2
335,2020-07,Jul 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,22
336,2020-07,Jul 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,25
337,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,1
338,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,5
339,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,3
340,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,19
341,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,44
342,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
343,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.195,Não VOC/VOI,Não VOC/VOI,1
344,2020-07,Jul 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,10
345,2020-07,Jul 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
346,2020-07,Jul 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
347,2020-08,Ago 2020,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
348,2020-08,Ago 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
349,2020-08,Ago 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,10
350,2020-08,Ago 2020,Centro-oeste,Mato Grosso,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
351,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
352,2020-08,Ago 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
353,2020-08,Ago 2020,Nordeste,Bahia,B.1,Não VOC/VOI,Não VOC/VOI,1
354,2020-08,Ago 2020,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,2
355,2020-08,Ago 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
356,2020-08,Ago 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
357,2020-08,Ago 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
358,2020-08,Ago 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,5
359,2020-08,Ago 2020,Nordeste,Paraíba,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
360,2020-08,Ago 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
361,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,23
362,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.16,Não VOC/VOI,Não VOC/VOI,1
363,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.171,Não VOC/VOI,Não VOC/VOI,1
364,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.221,Não VOC/VOI,Não VOC/VOI,2
365,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
366,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.277,Não VOC/VOI,Não VOC/VOI,1
367,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,15
368,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
369,2020-08,Ago 2020,Nordeste,Pernambuco,B.1.1.402,Não VOC/VOI,Não VOC/VOI,1
370,2020-08,Ago 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,4
371,2020-08,Ago 2020,Nordeste,Rio Grande do Norte,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
372,2020-08,Ago 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
373,2020-08,Ago 2020,Nordeste,Sergipe,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
374,2020-08,Ago 2020,Norte,Acre,B.1.1.33,Não VOC/VOI,Não VOC/VOI,14
375,2020-08,Ago 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
376,2020-08,Ago 2020,Norte,Amazonas,B.1.195,Não VOC/VOI,Não VOC/VOI,2
377,2020-08,Ago 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
378,2020-08,Ago 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
379,2020-08,Ago 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,4
380,2020-08,Ago 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,16
381,2020-08,Ago 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,32
382,2020-08,Ago 2020,Sudeste,Rio de Janeiro,N.1,Não VOC/VOI,Não VOC/VOI,1
383,2020-08,Ago 2020,Sudeste,Rio de Janeiro,N.4,Não VOC/VOI,Não VOC/VOI,1
384,2020-08,Ago 2020,Sudeste,São Paulo,B.1.1,Não VOC/VOI,Não VOC/VOI,2
385,2020-08,Ago 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,28
386,2020-08,Ago 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
387,2020-08,Ago 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,1
388,2020-08,Ago 2020,Sul,Paraná,B.1,Não VOC/VOI,Não VOC/VOI,1
389,2020-08,Ago 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,2
390,2020-08,Ago 2020,Sul,Paraná,B.1.1.236,Não VOC/VOI,Não VOC/VOI,1
391,2020-08,Ago 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,10
392,2020-08,Ago 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
393,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,2
394,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,6
395,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,8
396,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,39
397,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,61
398,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.332,Não VOC/VOI,Não VOC/VOI,1
399,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.333,Não VOC/VOI,Não VOC/VOI,1
400,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.1.462,Não VOC/VOI,Não VOC/VOI,1
401,2020-08,Ago 2020,Sul,Rio Grande do Sul,B.1.91,Não VOC/VOI,Não VOC/VOI,3
402,2020-08,Ago 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,1
403,2020-08,Ago 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
404,2020-08,Ago 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
405,2020-09,Set 2020,Centro-oeste,Distrito Federal,B.1.1,Não VOC/VOI,Não VOC/VOI,1
406,2020-09,Set 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
407,2020-09,Set 2020,Centro-oeste,Distrito Federal,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
408,2020-09,Set 2020,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,2
409,2020-09,Set 2020,Centro-oeste,Goiás,B.1.1,Não VOC/VOI,Não VOC/VOI,1
410,2020-09,Set 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,1
411,2020-09,Set 2020,Centro-oeste,Goiás,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
412,2020-09,Set 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
413,2020-09,Set 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,6
414,2020-09,Set 2020,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,3
415,2020-09,Set 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
416,2020-09,Set 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,12
417,2020-09,Set 2020,Nordeste,Bahia,N.1,Não VOC/VOI,Não VOC/VOI,1
418,2020-09,Set 2020,Nordeste,Ceará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
419,2020-09,Set 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,9
420,2020-09,Set 2020,Nordeste,Paraíba,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
421,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,28
422,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.236,Não VOC/VOI,Não VOC/VOI,7
423,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
424,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,18
425,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
426,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.398,Não VOC/VOI,Não VOC/VOI,1
427,2020-09,Set 2020,Nordeste,Pernambuco,B.1.1.487,Não VOC/VOI,Não VOC/VOI,1
428,2020-09,Set 2020,Nordeste,Rio Grande do Norte,B.1,Não VOC/VOI,Não VOC/VOI,1
429,2020-09,Set 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,4
430,2020-09,Set 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,4
431,2020-09,Set 2020,Nordeste,Rio Grande do Norte,N.1,Não VOC/VOI,Não VOC/VOI,1
432,2020-09,Set 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
433,2020-09,Set 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,9
434,2020-09,Set 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,8
435,2020-09,Set 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,3
436,2020-09,Set 2020,Norte,Amazonas,B.1.195,Não VOC/VOI,Não VOC/VOI,1
437,2020-09,Set 2020,Norte,Tocantins,B.1.1,Não VOC/VOI,Não VOC/VOI,1
438,2020-09,Set 2020,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
439,2020-09,Set 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,14
440,2020-09,Set 2020,Sudeste,Minas Gerais,B.1.1.28,Não VOC/VOI,Não VOC/VOI,4
441,2020-09,Set 2020,Sudeste,Minas Gerais,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
442,2020-09,Set 2020,Sudeste,Rio de Janeiro,B.1,Não VOC/VOI,Não VOC/VOI,1
443,2020-09,Set 2020,Sudeste,Rio de Janeiro,B.1.1,Não VOC/VOI,Não VOC/VOI,2
444,2020-09,Set 2020,Sudeste,Rio de Janeiro,B.1.1.277,Não VOC/VOI,Não VOC/VOI,2
445,2020-09,Set 2020,Sudeste,Rio de Janeiro,B.1.1.28,Não VOC/VOI,Não VOC/VOI,10
446,2020-09,Set 2020,Sudeste,Rio de Janeiro,B.1.1.33,Não VOC/VOI,Não VOC/VOI,40
447,2020-09,Set 2020,Sudeste,São Paulo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,13
448,2020-09,Set 2020,Sudeste,São Paulo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
449,2020-09,Set 2020,Sudeste,São Paulo,P.2,P.2,VOC/VOI,1
450,2020-09,Set 2020,Sudeste,São Paulo,P.7,Não VOC/VOI,Não VOC/VOI,1
451,2020-09,Set 2020,Sul,Paraná,B.1.1,Não VOC/VOI,Não VOC/VOI,1
452,2020-09,Set 2020,Sul,Paraná,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
453,2020-09,Set 2020,Sul,Paraná,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
454,2020-09,Set 2020,Sul,Paraná,P.2,P.2,VOC/VOI,1
455,2020-09,Set 2020,Sul,Rio Grande do Sul,B.1,Não VOC/VOI,Não VOC/VOI,4
456,2020-09,Set 2020,Sul,Rio Grande do Sul,B.1.1,Não VOC/VOI,Não VOC/VOI,2
457,2020-09,Set 2020,Sul,Rio Grande do Sul,B.1.1.161,Não VOC/VOI,Não VOC/VOI,1
458,2020-09,Set 2020,Sul,Rio Grande do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,21
459,2020-09,Set 2020,Sul,Rio Grande do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,34
460,2020-09,Set 2020,Sul,Rio Grande do Sul,P.1 (Gama),P.1 (Gama),VOC/VOI,1
461,2020-09,Set 2020,Sul,Rio Grande do Sul,P.7,Não VOC/VOI,Não VOC/VOI,2
462,2020-09,Set 2020,Sul,Santa Catarina,B.1.1,Não VOC/VOI,Não VOC/VOI,1
463,2020-09,Set 2020,Sul,Santa Catarina,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
464,2020-09,Set 2020,Sul,Santa Catarina,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
465,2020-10,Out 2020,Centro-oeste,Distrito Federal,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
466,2020-10,Out 2020,Centro-oeste,Distrito Federal,P.2,P.2,VOC/VOI,4
467,2020-10,Out 2020,Centro-oeste,Goiás,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
468,2020-10,Out 2020,Centro-oeste,Goiás,P.2,P.2,VOC/VOI,1
469,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.28,Não VOC/VOI,Não VOC/VOI,7
470,2020-10,Out 2020,Centro-oeste,Mato Grosso do Sul,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
471,2020-10,Out 2020,Nordeste,Bahia,B.1.1,Não VOC/VOI,Não VOC/VOI,1
472,2020-10,Out 2020,Nordeste,Bahia,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
473,2020-10,Out 2020,Nordeste,Bahia,B.1.1.33,Não VOC/VOI,Não VOC/VOI,5
474,2020-10,Out 2020,Nordeste,Bahia,P.2,P.2,VOC/VOI,1
475,2020-10,Out 2020,Nordeste,Paraíba,B.1.1,Não VOC/VOI,Não VOC/VOI,6
476,2020-10,Out 2020,Nordeste,Paraíba,P.2,P.2,VOC/VOI,1
477,2020-10,Out 2020,Nordeste,Pernambuco,B.1.1,Não VOC/VOI,Não VOC/VOI,15
478,2020-10,Out 2020,Nordeste,Pernambuco,B.1.1.220,Não VOC/VOI,Não VOC/VOI,1
479,2020-10,Out 2020,Nordeste,Pernambuco,B.1.1.28,Não VOC/VOI,Não VOC/VOI,19
480,2020-10,Out 2020,Nordeste,Pernambuco,B.1.1.33,Não VOC/VOI,Não VOC/VOI,22
481,2020-10,Out 2020,Nordeste,Pernambuco,B.1.173,Não VOC/VOI,Não VOC/VOI,1
482,2020-10,Out 2020,Nordeste,Pernambuco,B.1.258,Não VOC/VOI,Não VOC/VOI,1
483,2020-10,Out 2020,Nordeste,Pernambuco,P.2,P.2,VOC/VOI,10
484,2020-10,Out 2020,Nordeste,Piauí,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
485,2020-10,Out 2020,Nordeste,Piauí,N.9,Não VOC/VOI,Não VOC/VOI,2
486,2020-10,Out 2020,Nordeste,Rio Grande do Norte,B.1.1,Não VOC/VOI,Não VOC/VOI,2
487,2020-10,Out 2020,Nordeste,Rio Grande do Norte,B.1.1.28,Não VOC/VOI,Não VOC/VOI,3
488,2020-10,Out 2020,Nordeste,Rio Grande do Norte,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
489,2020-10,Out 2020,Nordeste,Rio Grande do Norte,B.1.212,Não VOC/VOI,Não VOC/VOI,1
490,2020-10,Out 2020,Norte,Amazonas,B.1.1,Não VOC/VOI,Não VOC/VOI,1
491,2020-10,Out 2020,Norte,Amazonas,B.1.1.28,Não VOC/VOI,Não VOC/VOI,8
492,2020-10,Out 2020,Norte,Amazonas,B.1.1.33,Não VOC/VOI,Não VOC/VOI,3
493,2020-10,Out 2020,Norte,Amazonas,B.1.1.378,Não VOC/VOI,Não VOC/VOI,4
494,2020-10,Out 2020,Norte,Pará,B.1.1,Não VOC/VOI,Não VOC/VOI,3
495,2020-10,Out 2020,Norte,Pará,B.1.1.28,Não VOC/VOI,Não VOC/VOI,2
496,2020-10,Out 2020,Norte,Pará,B.1.1.33,Não VOC/VOI,Não VOC/VOI,1
497,2020-10,Out 2020,Norte,Pará,P.1 (Gama),P.1 (Gama),VOC/VOI,3
498,2020-10,Out 2020,Norte,Pará,P.2,P.2,VOC/VOI,8
499,2020-10,Out 2020,Norte,Tocantins,B.1.1.28,Não VOC/VOI,Não VOC/VOI,6
500,2020-10,Out 2020,Norte,Tocantins,B.1.1.33,Não VOC/VOI,Não VOC/VOI,2
501,2020-10,Out 2020,Norte,Tocantins,P.2,P.2,VOC/VOI,1
502,2020-10,Out 2020,Sudeste,Espírito Santo,B.1.1.28,Não VOC/VOI,Não VOC/VOI,5
503,2020-10,Out 2020,Sudeste,Espírito Santo,B.1.1.33,Não VOC/VOI,Não VOC/VOI,7
504,2020-10,Out 2020,Sudeste,Espírito Santo,P.2,P.2,VOC/VOI,3
